"capture_price_ln","culture_price_ln","mixed_price_ln","urban"
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.75932086581535,5.52146091786225,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.99146454710798,4.75215237633673,5.14166355650266,0
5.99146454710798,4.62986279857846,5.14166355650266,0
6.39692965521615,4.9651729200195,4.78749174278205,0
5.41610040220442,4.78749174278205,5.14166355650266,0
5.25749537202778,4.88280192258637,5.14166355650266,0
5.41610040220442,4.78749174278205,5.14166355650266,0
5.29831736654804,4.78749174278205,5.14166355650266,0
5.29831736654804,4.78749174278205,5.14166355650266,0
5.29831736654804,4.9416424226093,5.14166355650266,0
5.41610040220442,4.78749174278205,5.14166355650266,0
5.48063892334199,4.78749174278205,5.14166355650266,0
5.29831736654804,4.78749174278205,5.14166355650266,0
5.11599580975408,4.80128506491438,5.14166355650266,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.29831736654804,4.0943445622221,5.14166355650266,0
5.19295685089021,4.78749174278205,5.14166355650266,0
5.39362754635236,4.84155896405232,5.14166355650266,0
5.56068163101553,4.78749174278205,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.37836007422157,4.78749174278205,5.14166355650266,0
5.7037824746562,4.0943445622221,5.14166355650266,0
5.39362754635236,4.9416424226093,5.14166355650266,0
5.99146454710798,4.5755697162118,5.14166355650266,0
5.99146454710798,4.31005313504879,5.14166355650266,0
5.50803789753011,4.9416424226093,5.14166355650266,0
5.56068163101553,4.41735738941985,5.14166355650266,0
5.60369901609922,4.70048036579242,5.14166355650266,0
5.99146454710798,4.33946702025509,5.14166355650266,0
5.99146454710798,4.3502779363593,5.14166355650266,0
5.99146454710798,4.53617731450114,5.14166355650266,0
5.99146454710798,4.33946702025509,5.14166355650266,0
5.7037824746562,4.59959914093864,5.29831736654804,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.26869794936688,5.14166355650266,0
5.99146454710798,4.71551824315696,5.14166355650266,0
5.61677109766657,4.31748811353631,5.48063892334199,0
5.99146454710798,4.5503619494931,5.14166355650266,0
5.99146454710798,4.66232859982804,5.14166355650266,0
5.99146454710798,4.26619481914876,5.14166355650266,0
5.99146454710798,4.65396035015752,5.14166355650266,0
5.7037824746562,4.84811636459848,5.14166355650266,0
5.88610403145016,5.90963452886035,5.14166355650266,0
5.92692602597041,4.78749174278205,5.14166355650266,0
5.85793315448346,4.88280192258637,5.14166355650266,0
5.99146454710798,4.78749174278205,4.9416424226093,0
5.7037824746562,5.72576138137498,5.14166355650266,0
5.7037824746562,4.78052307346596,5.14166355650266,0
5.99146454710798,5.69821142960674,5.14166355650266,0
5.99146454710798,4.8283137373023,5.14166355650266,0
5.7037824746562,4.16148386505973,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
6.04025471127741,4.88280192258637,5.07517381523383,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.92725368515721,4.68521289366162,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.99146454710798,4.88280192258637,4.78749174278205,0
5.99146454710798,4.78749174278205,5.07517381523383,0
5.99146454710798,4.86506592291225,5.14166355650266,0
5.99146454710798,4.89195900246266,5.14166355650266,0
5.99146454710798,4.80811102998478,5.14166355650266,0
5.99146454710798,4.54632968596516,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.93367425296013,5.14166355650266,0
5.99146454710798,4.8101273855464,5.14166355650266,0
5.99146454710798,4.85463104561967,5.14166355650266,0
5.99146454710798,4.49980967033027,5.14166355650266,0
5.99146454710798,4.47163879336357,5.14166355650266,0
5.99146454710798,4.65396035015752,5.14166355650266,0
5.99146454710798,4.75305125280175,5.14166355650266,0
5.99146454710798,4.95934199970871,5.14166355650266,0
5.99146454710798,4.52420112345442,5.14166355650266,0
5.99146454710798,4.98958188489842,5.14166355650266,0
5.99146454710798,4.62374657156103,4.65396035015752,0
5.99146454710798,4.63796000881108,4.49980967033027,0
6.08677472691231,4.61228765375696,4.49980967033027,0
5.99146454710798,4.40264592187662,5.14166355650266,0
5.99146454710798,4.44265125649032,4.49980967033027,0
5.99146454710798,4.84249837229425,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.92692602597041,4.89996972620873,5.14166355650266,0
5.63478960316925,4.88280192258637,5.14166355650266,0
5.99146454710798,4.97673374242057,5.29831736654804,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.82258306259331,5.14166355650266,0
5.99146454710798,4.90527477843843,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.89996972620873,5.14166355650266,0
5.99146454710798,4.92362391710663,5.14166355650266,0
5.99146454710798,4.75454758706269,5.14166355650266,0
5.99146454710798,4.70048036579242,5.14166355650266,0
5.99146454710798,4.81489071697016,5.14166355650266,0
5.99146454710798,5.01063529409626,5.14166355650266,0
5.99146454710798,4.71551824315696,5.14166355650266,0
5.99146454710798,4.91754487103025,5.29831736654804,0
5.99146454710798,4.65396035015752,4.80128506491438,0
5.99146454710798,4.89285225843987,5.14166355650266,0
5.99146454710798,4.86753445045558,4.9416424226093,0
5.99146454710798,4.78749174278205,5.14166355650266,1
5.7037824746562,4.88280192258637,5.39362754635236,1
5.7037824746562,4.84811636459848,5.14166355650266,1
5.90445317011835,4.88280192258637,5.39362754635236,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.86753445045558,5.14166355650266,1
5.99146454710798,4.78749174278205,5.36731023803499,1
5.9597158487934,4.18965474202643,5.29831736654804,1
5.79909265446053,5.13579843705026,5.14166355650266,1
6.0282785202307,4.9416424226093,5.14166355650266,1
5.99146454710798,4.86753445045558,5.29831736654804,1
5.85793315448346,4.78749174278205,5.39362754635236,1
5.99146454710798,4.78749174278205,4.9416424226093,1
5.87813586180098,4.88280192258637,4.78749174278205,1
5.99146454710798,4.78749174278205,4.78749174278205,1
5.99146454710798,4.9416424226093,5.14166355650266,1
5.99146454710798,5.01063529409626,4.78749174278205,1
6.04025471127741,4.74493212836325,4.90527477843843,1
5.99146454710798,4.78749174278205,5.31484666849925,1
5.99146454710798,4.78749174278205,5.07517381523383,1
5.99146454710798,4.60517018598809,5.14166355650266,1
5.99146454710798,4.90527477843843,5.14166355650266,1
5.99146454710798,4.73285519484443,5.14166355650266,1
5.99146454710798,4.8283137373023,4.78749174278205,1
6.21460809842219,4.8283137373023,5.03261420081503,1
6.21460809842219,4.78749174278205,5.14166355650266,1
5.99146454710798,4.9416424226093,5.48063892334199,1
5.99146454710798,4.8283137373023,5.14166355650266,1
5.99146454710798,5.15521652290736,5.14166355650266,1
5.99146454710798,4.80402104473326,4.78749174278205,1
5.99146454710798,4.80128506491438,5.14166355650266,1
5.99146454710798,4.80967965775741,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.9416424226093,5.07517381523383,1
5.99146454710798,4.81263592458308,5.14166355650266,1
5.99146454710798,4.9651729200195,5.07517381523383,1
5.99146454710798,4.91754487103025,5.14166355650266,1
5.99146454710798,4.8283137373023,5.14166355650266,1
5.99146454710798,4.81102224019224,5.14166355650266,1
5.29831736654804,4.78749174278205,5.14166355650266,1
6.08883871113316,4.88280192258637,5.14166355650266,1
5.39740826919227,4.88280192258637,5.14166355650266,1
5.56068163101553,4.78749174278205,5.14166355650266,1
5.82894561761021,4.88280192258637,5.14166355650266,1
5.29831736654804,4.78749174278205,5.14166355650266,1
5.99146454710798,4.88280192258637,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.88280192258637,5.14166355650266,1
5.78382518232974,4.7735055008073,5.14166355650266,1
5.99146454710798,4.86753445045558,5.14166355650266,1
5.52146091786225,4.78749174278205,5.14166355650266,1
5.52146091786225,4.95347688025631,5.14166355650266,1
5.53470614461227,4.44265125649032,4.78749174278205,1
5.7037824746562,4.89285225843987,4.78749174278205,1
5.8736815114516,4.89285225843987,5.14166355650266,1
5.99146454710798,4.72295322164447,4.78749174278205,1
5.99146454710798,4.88280192258637,5.14166355650266,1
5.61677109766657,5.29831736654804,5.14166355650266,1
5.69900919590355,4.76034075371609,5.14166355650266,1
5.7037824746562,4.9416424226093,5.14166355650266,1
5.99146454710798,4.76947323727937,5.14166355650266,1
5.99146454710798,4.81681935787657,5.29831736654804,1
5.48063892334199,4.86753445045558,5.14166355650266,1
5.99146454710798,4.86753445045558,5.14166355650266,1
5.99146454710798,4.78600253923058,4.73870157861261,1
5.99146454710798,4.79342647830186,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.84648104125775,5.14166355650266,1
5.99146454710798,4.60517018598809,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.86325178866358,5.14166355650266,1
5.99146454710798,4.80811102998478,5.14166355650266,1
5.99146454710798,4.88280192258637,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.7037824746562,4.86753445045558,5.14166355650266,1
5.99146454710798,4.77782983187031,5.14166355650266,1
5.52146091786225,4.78749174278205,5.14166355650266,1
5.99146454710798,4.18168657237725,5.14166355650266,0
5.99146454710798,4.17117699426539,5.14166355650266,0
5.99146454710798,4.53617731450114,5.14166355650266,0
5.7037824746562,4.3502779363593,5.14166355650266,0
5.99146454710798,4.38202663467388,5.14166355650266,0
5.57972982598622,4.63997410818279,5.14166355650266,0
5.99146454710798,4.49237469184275,5.14166355650266,0
5.39362754635236,4.32696685749085,5.14166355650266,0
5.99146454710798,4.60517018598809,5.14166355650266,0
5.29831736654804,4.7687996097699,5.14166355650266,0
5.56068163101553,4.58836306767171,5.14166355650266,0
5.99146454710798,4.65697922037477,5.29831736654804,0
5.29831736654804,4.9416424226093,5.14166355650266,0
5.50352321717558,4.78749174278205,5.14166355650266,0
5.54126354515843,4.72480336093263,5.14166355650266,0
5.99146454710798,4.409425608862,5.14166355650266,0
5.99146454710798,4.68448002444597,5.14166355650266,0
5.99146454710798,4.62462261191491,5.14166355650266,0
5.48063892334199,4.19970507787993,5.14166355650266,0
5.99146454710798,4.59499959278371,5.14166355650266,0
5.99146454710798,4.80811102998478,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.38202663467388,5.7037824746562,0
5.7037824746562,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.7037824746562,0
5.99146454710798,5.11599580975408,5.56068163101553,0
5.7037824746562,4.78749174278205,5.14166355650266,0
5.99146454710798,4.8283137373023,5.7037824746562,0
5.99146454710798,4.89285225843987,5.14166355650266,0
5.99146454710798,4.5613675633297,5.14166355650266,0
5.99146454710798,4.49980967033027,5.14166355650266,0
5.99146454710798,4.86753445045558,5.56068163101553,0
5.99146454710798,4.61126269998725,5.14166355650266,0
5.7037824746562,5.35894198836447,5.14166355650266,0
5.7037824746562,4.65396035015752,4.66970870712567,0
5.99146454710798,4.78897873190362,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,5.24702407216049,5.14166355650266,0
5.99146454710798,4.75523088056382,5.14166355650266,0
6.68461172766793,4.60517018598809,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.91265488573605,5.29831736654804,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.70048036579242,5.14166355650266,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
6.39692965521615,4.9416424226093,5.14166355650266,0
5.7037824746562,5.34710753071747,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,5.06995187125268,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.73033332894209,5.14166355650266,0
5.99146454710798,4.66970870712567,5.14166355650266,0
5.99146454710798,4.66970870712567,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.7037824746562,4.65396035015752,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.76832099579377,4.78749174278205,5.29831736654804,0
5.99146454710798,4.63796000881108,5.52146091786225,0
5.99146454710798,4.73033332894209,5.14166355650266,0
5.99146454710798,4.49980967033027,5.14166355650266,0
5.99146454710798,4.38202663467388,5.14166355650266,0
5.99146454710798,4.60517018598809,5.14166355650266,0
5.99146454710798,4.55387689160054,5.14166355650266,0
5.99146454710798,4.66970870712567,5.14166355650266,0
5.99146454710798,4.38202663467388,5.14166355650266,0
5.04127226355815,4.78749174278205,5.14166355650266,0
5.19295685089021,4.3502779363593,5.14166355650266,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.48063892334199,4.75574304446747,5.52146091786225,0
5.50028592072579,4.61622002217468,5.14166355650266,0
5.56068163101553,4.5626105715693,5.14166355650266,0
5.56068163101553,4.86753445045558,5.14166355650266,0
5.48063892334199,4.78749174278205,5.14166355650266,0
5.42418054453238,4.88280192258637,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.36285588768561,4.86753445045558,5.14166355650266,0
4.96184512992683,4.38202663467388,5.14166355650266,0
5.48063892334199,5.07517381523383,5.14166355650266,0
5.48063892334199,4.78749174278205,5.52146091786225,0
5.48063892334199,4.75932086581535,5.14166355650266,0
5.48063892334199,4.78749174278205,5.14166355650266,0
5.48063892334199,4.49980967033027,5.14166355650266,0
5.99146454710798,4.63796000881108,5.14166355650266,0
5.66988092298052,4.38202663467388,5.14166355650266,0
5.48063892334199,4.88280192258637,5.14166355650266,0
5.7037824746562,4.40264592187662,5.14166355650266,0
5.19295685089021,4.9881624382442,5.14166355650266,0
5.7037824746562,4.49304078125657,5.14166355650266,0
5.7037824746562,4.78749174278205,5.14166355650266,0
5.99146454710798,5.97888576490112,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.49134137563941,5.14166355650266,0
5.99146454710798,4.49980967033027,5.48063892334199,0
5.99146454710798,4.9416424226093,5.56068163101553,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.75932086581535,5.14166355650266,0
5.99146454710798,4.9416424226093,5.29831736654804,0
5.99146454710798,4.88280192258637,5.7037824746562,0
5.7037824746562,5.01063529409626,5.7037824746562,0
5.99146454710798,4.49980967033027,5.48063892334199,0
5.99146454710798,4.88280192258637,5.7037824746562,0
5.7037824746562,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.72295322164447,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.83628190695148,5.14166355650266,0
5.85793315448346,4.78749174278205,5.14166355650266,0
5.99146454710798,4.88280192258637,5.29831736654804,0
5.99146454710798,5.4380793089232,5.14166355650266,0
5.99146454710798,4.5755697162118,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.90527477843843,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.66970870712567,5.14166355650266,0
5.99146454710798,4.53617731450114,5.24702407216049,0
5.99146454710798,4.74493212836325,5.14166355650266,0
5.99146454710798,4.75932086581535,5.52146091786225,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.89996972620873,5.39362754635236,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.85793315448346,4.84811636459848,5.34710753071747,1
5.7037824746562,4.78749174278205,5.14166355650266,1
5.99146454710798,4.80128506491438,5.39362754635236,1
5.7037824746562,4.8283137373023,5.29831736654804,1
5.99146454710798,4.8283137373023,5.14166355650266,1
5.7037824746562,4.8283137373023,5.14166355650266,1
5.99146454710798,4.8283137373023,5.14166355650266,1
5.99146454710798,4.78749174278205,5.14166355650266,1
5.99146454710798,4.65263672322701,5.14166355650266,1
5.54963179482894,4.8283137373023,5.14166355650266,1
5.99146454710798,4.8283137373023,5.14166355650266,1
6.04025471127741,4.9416424226093,5.14166355650266,1
5.99146454710798,4.80811102998478,5.07517381523383,1
5.99146454710798,4.9416424226093,5.14166355650266,1
5.99146454710798,4.88280192258637,4.91265488573605,1
5.99146454710798,4.88280192258637,5.14166355650266,1
6.08677472691231,4.88280192258637,5.07517381523383,1
5.99146454710798,4.9416424226093,4.78749174278205,1
5.99146454710798,4.84811636459848,4.89285225843987,1
5.99146454710798,4.90527477843843,5.14166355650266,1
5.99146454710798,4.90527477843843,5.14166355650266,0
5.99146454710798,4.70048036579242,5.14166355650266,0
5.99146454710798,4.58836306767171,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.90527477843843,5.14166355650266,0
5.99146454710798,4.94654346917743,5.14166355650266,0
5.99146454710798,4.97097003770383,5.14166355650266,0
5.99146454710798,4.90527477843843,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.99146454710798,4.97673374242057,5.07517381523383,0
5.99146454710798,4.74493212836325,5.07517381523383,0
5.99146454710798,4.75932086581535,4.90527477843843,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.88280192258637,5.01063529409626,0
5.99146454710798,4.97673374242057,4.77222427065126,0
5.99146454710798,5.01063529409626,5.14166355650266,0
5.99146454710798,4.81489071697016,4.72295322164447,0
5.99146454710798,4.87868994462737,4.90527477843843,0
5.99146454710798,4.55387689160054,4.89285225843987,0
5.52146091786225,4.8283137373023,5.14166355650266,0
5.51141058200874,5.13579843705026,5.14166355650266,0
5.5103518206605,4.88448400876935,5.14166355650266,0
5.52478870795492,4.78749174278205,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.78382518232974,4.9416424226093,5.14166355650266,0
5.54126354515843,4.86753445045558,5.14166355650266,0
5.79148805507531,5.79909265446053,5.14166355650266,0
5.72031177660741,5.07517381523383,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
5.61677109766657,4.9416424226093,5.01063529409626,0
5.99146454710798,4.9416424226093,5.14166355650266,0
5.7037824746562,4.60517018598809,5.14166355650266,0
5.99146454710798,4.49980967033027,5.14166355650266,0
5.99146454710798,4.78749174278205,5.14166355650266,0
5.99146454710798,4.78749174278205,4.78749174278205,0
5.99146454710798,4.88280192258637,5.14166355650266,0
5.99146454710798,4.62169948793931,5.14166355650266,0
5.99146454710798,4.86753445045558,5.14166355650266,0
